supplier_id,supplier_name,category_id,category_name,product_id,product_name,product_unit_price,product_unit_stock,units_on_order,order_id,order_date,order_price,order_quantity,order_discount,customer_id,customer_country,shipper_id,shipper_name,shipped_date,freight,employee_id,employee_last_name,employee_first_name
21,Lyngbysild,8,Seafood,46,Spegesild,12,95,0,10436,1997/2/5,9.6,5,0,BLONP,France,2,United Package,1997/2/11,156.66,3,Leverling,Janet
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10436,1997/2/5,30.4,40,0.1,BLONP,France,2,United Package,1997/2/11,156.66,3,Leverling,Janet
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10436,1997/2/5,26.6,30,0.1,BLONP,France,2,United Package,1997/2/11,156.66,3,Leverling,Janet
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10436,1997/2/5,6.2,24,0.1,BLONP,France,2,United Package,1997/2/11,156.66,3,Leverling,Janet
24,"G'day, Mate",6,Meat/Poultry,53,Perth Pasties,32.8,0,0,10437,1997/2/5,26.2,15,0,WARTH,Finland,1,Speedy Express,1997/2/12,19.97,8,Callahan,Laura
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10438,1997/2/6,7.3,15,0.2,TOMSP,Germany,2,United Package,1997/2/14,8.24,3,Leverling,Janet
16,Bigfoot Breweries,1,Beverages,34,Sasquatch Ale,14,111,0,10438,1997/2/6,11.2,20,0.2,TOMSP,Germany,2,United Package,1997/2/14,8.24,3,Leverling,Janet
26,Pasta Buttini s.r.l.,5,Grains/Cereals,57,Ravioli Angelo,19.5,36,0,10438,1997/2/6,15.6,15,0.2,TOMSP,Germany,2,United Package,1997/2/14,8.24,3,Leverling,Janet
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,12,Queso Manchego La Pastora,38,86,0,10439,1997/2/7,30.4,15,0,MEREP,Canada,3,Federal Shipping,1997/2/10,4.07,6,Suyama,Michael
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10439,1997/2/7,13.9,16,0,MEREP,Canada,3,Federal Shipping,1997/2/10,4.07,6,Suyama,Michael
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10439,1997/2/7,26.6,6,0,MEREP,Canada,3,Federal Shipping,1997/2/10,4.07,6,Suyama,Michael
4,Tokyo Traders,7,Produce,74,Longlife Tofu,10,4,20,10439,1997/2/7,8,30,0,MEREP,Canada,3,Federal Shipping,1997/2/10,4.07,6,Suyama,Michael
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10440,1997/2/10,15.2,45,0.15,SAVEA,USA,2,United Package,1997/2/28,86.53,4,Peacock,Margaret
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10440,1997/2/10,13.9,49,0.15,SAVEA,USA,2,United Package,1997/2/28,86.53,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10440,1997/2/10,99,24,0.15,SAVEA,USA,2,United Package,1997/2/28,86.53,4,Peacock,Margaret
29,Forêts d'érables,2,Condiments,61,Sirop d'érable,28.5,113,0,10440,1997/2/10,22.8,90,0.15,SAVEA,USA,2,United Package,1997/2/28,86.53,4,Peacock,Margaret
11,Heli Süßwaren GmbH & Co. KG,3,Confections,27,Schoggi Schokolade,43.9,49,0,10441,1997/2/10,35.1,50,0,OLDWO,USA,2,United Package,1997/3/14,73.02,3,Leverling,Janet
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10442,1997/2/11,16.8,30,0,ERNSH,Austria,2,United Package,1997/2/18,47.94,3,Leverling,Janet
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10442,1997/2/11,5.9,80,0,ERNSH,Austria,2,United Package,1997/2/18,47.94,3,Leverling,Janet
2,New Orleans Cajun Delights,2,Condiments,66,Louisiana Hot Spiced Okra,17,4,100,10442,1997/2/11,13.6,60,0,ERNSH,Austria,2,United Package,1997/2/18,47.94,3,Leverling,Janet
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10443,1997/2/12,16.8,6,0.2,REGGC,Italy,1,Speedy Express,1997/2/14,13.95,8,Callahan,Laura
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10443,1997/2/12,36.4,12,0,REGGC,Italy,1,Speedy Express,1997/2/14,13.95,8,Callahan,Laura
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10444,1997/2/12,31.2,10,0,BERGS,Sweden,3,Federal Shipping,1997/2/21,3.5,3,Leverling,Janet
11,Heli Süßwaren GmbH & Co. KG,3,Confections,26,Gumbär Gummibärchen,31.23,15,0,10444,1997/2/12,24.9,15,0,BERGS,Sweden,3,Federal Shipping,1997/2/21,3.5,3,Leverling,Janet
16,Bigfoot Breweries,1,Beverages,35,Steeleye Stout,18,20,0,10444,1997/2/12,14.4,8,0,BERGS,Sweden,3,Federal Shipping,1997/2/21,3.5,3,Leverling,Janet
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10444,1997/2/12,7.7,30,0,BERGS,Sweden,3,Federal Shipping,1997/2/21,3.5,3,Leverling,Janet
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10445,1997/2/13,14.4,6,0,BERGS,Sweden,1,Speedy Express,1997/2/20,9.3,3,Leverling,Janet
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10445,1997/2/13,5.9,15,0,BERGS,Sweden,1,Speedy Express,1997/2/20,9.3,3,Leverling,Janet
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10446,1997/2/14,7.3,12,0.1,TOMSP,Germany,1,Speedy Express,1997/2/19,14.68,6,Suyama,Michael
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10446,1997/2/14,3.6,20,0.1,TOMSP,Germany,1,Speedy Express,1997/2/19,14.68,6,Suyama,Michael
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10446,1997/2/14,10,3,0.1,TOMSP,Germany,1,Speedy Express,1997/2/19,14.68,6,Suyama,Michael
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10446,1997/2/14,5.6,15,0.1,TOMSP,Germany,1,Speedy Express,1997/2/19,14.68,6,Suyama,Michael
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10447,1997/2/14,7.3,40,0,RICAR,Brazil,2,United Package,1997/3/7,68.66,4,Peacock,Margaret
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10447,1997/2/14,16.8,35,0,RICAR,Brazil,2,United Package,1997/3/7,68.66,4,Peacock,Margaret
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10447,1997/2/14,17.2,2,0,RICAR,Brazil,2,United Package,1997/3/7,68.66,4,Peacock,Margaret
11,Heli Süßwaren GmbH & Co. KG,3,Confections,26,Gumbär Gummibärchen,31.23,15,0,10448,1997/2/17,24.9,6,0,RANCH,Argentina,2,United Package,1997/2/24,38.82,4,Peacock,Margaret
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10448,1997/2/17,14.7,20,0,RANCH,Argentina,2,United Package,1997/2/24,38.82,4,Peacock,Margaret
4,Tokyo Traders,8,Seafood,10,Ikura,31,31,0,10449,1997/2/18,24.8,14,0,BLONP,France,2,United Package,1997/2/27,53.3,3,Leverling,Janet
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10449,1997/2/18,5.6,20,0,BLONP,France,2,United Package,1997/2/27,53.3,3,Leverling,Janet
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10449,1997/2/18,39.4,35,0,BLONP,France,2,United Package,1997/2/27,53.3,3,Leverling,Janet
4,Tokyo Traders,8,Seafood,10,Ikura,31,31,0,10450,1997/2/19,24.8,20,0.2,VICTE,France,2,United Package,1997/3/11,7.23,8,Callahan,Laura
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10450,1997/2/19,5.9,6,0.2,VICTE,France,2,United Package,1997/3/11,7.23,8,Callahan,Laura
25,Ma Maison,6,Meat/Poultry,55,Pâté chinois,24,115,0,10451,1997/2/19,19.2,120,0.1,QUICK,Germany,3,Federal Shipping,1997/3/12,189.09,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10451,1997/2/19,26.6,35,0.1,QUICK,Germany,3,Federal Shipping,1997/3/12,189.09,4,Peacock,Margaret
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10451,1997/2/19,16.8,28,0.1,QUICK,Germany,3,Federal Shipping,1997/3/12,189.09,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,2,Condiments,77,Original Frankfurter grüne Soße,13,32,0,10451,1997/2/19,10.4,55,0.1,QUICK,Germany,3,Federal Shipping,1997/3/12,189.09,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10452,1997/2/20,36.4,15,0,SAVEA,USA,1,Speedy Express,1997/2/26,140.26,8,Callahan,Laura
20,Leka Trading,2,Condiments,44,Gula Malacca,19.45,27,0,10452,1997/2/20,15.5,100,0.05,SAVEA,USA,1,Speedy Express,1997/2/26,140.26,8,Callahan,Laura
22,Zaanse Snoepfabriek,3,Confections,48,Chocolade,12.75,15,70,10453,1997/2/21,10.2,15,0.1,AROUT,UK,2,United Package,1997/2/26,25.36,1,Davolio,Nancy
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10453,1997/2/21,12,25,0.1,AROUT,UK,2,United Package,1997/2/26,25.36,1,Davolio,Nancy
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10454,1997/2/21,13.9,20,0.2,LAMAI,France,3,Federal Shipping,1997/2/25,2.74,4,Peacock,Margaret
15,Norske Meierier,4,Dairy Products,33,Geitost,2.5,112,0,10454,1997/2/21,2,20,0.2,LAMAI,France,3,Federal Shipping,1997/2/25,2.74,4,Peacock,Margaret
21,Lyngbysild,8,Seafood,46,Spegesild,12,95,0,10454,1997/2/21,9.6,10,0.2,LAMAI,France,3,Federal Shipping,1997/2/25,2.74,4,Peacock,Margaret
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10455,1997/2/24,14.4,20,0,WARTH,Finland,2,United Package,1997/3/3,180.45,8,Callahan,Laura
24,"G'day, Mate",6,Meat/Poultry,53,Perth Pasties,32.8,0,0,10455,1997/2/24,26.2,50,0,WARTH,Finland,2,United Package,1997/3/3,180.45,8,Callahan,Laura
29,Forêts d'érables,2,Condiments,61,Sirop d'érable,28.5,113,0,10455,1997/2/24,22.8,25,0,WARTH,Finland,2,United Package,1997/3/3,180.45,8,Callahan,Laura
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10455,1997/2/24,17.2,30,0,WARTH,Finland,2,United Package,1997/3/3,180.45,8,Callahan,Laura
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10456,1997/2/25,8,40,0.15,KOENE,Germany,2,United Package,1997/2/28,8.12,8,Callahan,Laura
23,Karkki Oy,3,Confections,49,Maxilaku,20,10,60,10456,1997/2/25,16,21,0.15,KOENE,Germany,2,United Package,1997/2/28,8.12,8,Callahan,Laura
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10457,1997/2/25,44,36,0,KOENE,Germany,1,Speedy Express,1997/3/3,11.57,2,Fuller,Andrew
11,Heli Süßwaren GmbH & Co. KG,3,Confections,26,Gumbär Gummibärchen,31.23,15,0,10458,1997/2/26,24.9,30,0,SUPRD,Belgium,3,Federal Shipping,1997/3/4,147.06,7,King,Robert
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10458,1997/2/26,36.4,30,0,SUPRD,Belgium,3,Federal Shipping,1997/3/4,147.06,7,King,Robert
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10458,1997/2/26,36.8,20,0,SUPRD,Belgium,3,Federal Shipping,1997/3/4,147.06,7,King,Robert
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10458,1997/2/26,30.4,15,0,SUPRD,Belgium,3,Federal Shipping,1997/3/4,147.06,7,King,Robert
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10458,1997/2/26,17.2,50,0,SUPRD,Belgium,3,Federal Shipping,1997/3/4,147.06,7,King,Robert
3,Grandma Kelly's Homestead,7,Produce,7,Uncle Bob's Organic Dried Pears,30,15,0,10459,1997/2/27,24,16,0.05,VICTE,France,2,United Package,1997/2/28,25.09,4,Peacock,Margaret
21,Lyngbysild,8,Seafood,46,Spegesild,12,95,0,10459,1997/2/27,9.6,20,0.05,VICTE,France,2,United Package,1997/2/28,25.09,4,Peacock,Margaret
14,Formaggi Fortini s.r.l.,4,Dairy Products,72,Mozzarella di Giovanni,34.8,14,0,10459,1997/2/27,27.8,40,0,VICTE,France,2,United Package,1997/2/28,25.09,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10460,1997/2/28,10,21,0.25,FOLKO,Sweden,1,Speedy Express,1997/3/3,16.27,8,Callahan,Laura
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10460,1997/2/28,6.2,4,0.25,FOLKO,Sweden,1,Speedy Express,1997/3/3,16.27,8,Callahan,Laura
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10461,1997/2/28,8,40,0.25,LILAS,Venezuela,3,Federal Shipping,1997/3/5,148.61,1,Davolio,Nancy
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10461,1997/2/28,20.7,28,0.25,LILAS,Venezuela,3,Federal Shipping,1997/3/5,148.61,1,Davolio,Nancy
25,Ma Maison,6,Meat/Poultry,55,Pâté chinois,24,115,0,10461,1997/2/28,19.2,60,0.25,LILAS,Venezuela,3,Federal Shipping,1997/3/5,148.61,1,Davolio,Nancy
6,Mayumi's,8,Seafood,13,Konbu,6,24,0,10462,1997/3/3,4.8,1,0,CONSH,UK,1,Speedy Express,1997/3/18,6.17,2,Fuller,Andrew
9,PB Knäckebröd AB,5,Grains/Cereals,23,Tunnbröd,9,61,0,10462,1997/3/3,7.2,21,0,CONSH,UK,1,Speedy Express,1997/3/18,6.17,2,Fuller,Andrew
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10463,1997/3/4,7.3,21,0,SUPRD,Belgium,3,Federal Shipping,1997/3/6,14.78,5,Buchanan,Steven
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10463,1997/3/4,11.2,50,0,SUPRD,Belgium,3,Federal Shipping,1997/3/6,14.78,5,Buchanan,Steven
2,New Orleans Cajun Delights,2,Condiments,4,Chef Anton's Cajun Seasoning,22,53,0,10464,1997/3/4,17.6,16,0.2,FURIB,Portugal,2,United Package,1997/3/14,89,4,Peacock,Margaret
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10464,1997/3/4,36.8,3,0,FURIB,Portugal,2,United Package,1997/3/14,89,4,Peacock,Margaret
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10464,1997/3/4,30.4,30,0.2,FURIB,Portugal,2,United Package,1997/3/14,89,4,Peacock,Margaret
28,Gai pâturage,4,Dairy Products,60,Camembert Pierrot,34,19,0,10464,1997/3/4,27.2,20,0,FURIB,Portugal,2,United Package,1997/3/14,89,4,Peacock,Margaret
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10465,1997/3/5,3.6,25,0,VAFFE,Denmark,3,Federal Shipping,1997/3/14,145.04,1,Davolio,Nancy
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10465,1997/3/5,99,18,0.1,VAFFE,Denmark,3,Federal Shipping,1997/3/14,145.04,1,Davolio,Nancy
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10465,1997/3/5,14.7,20,0,VAFFE,Denmark,3,Federal Shipping,1997/3/14,145.04,1,Davolio,Nancy
21,Lyngbysild,8,Seafood,45,Rogede sild,9.5,5,70,10465,1997/3/5,7.6,30,0.1,VAFFE,Denmark,3,Federal Shipping,1997/3/14,145.04,1,Davolio,Nancy
23,Karkki Oy,3,Confections,50,Valkoinen suklaa,16.25,65,0,10465,1997/3/5,13,25,0,VAFFE,Denmark,3,Federal Shipping,1997/3/14,145.04,1,Davolio,Nancy
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10466,1997/3/6,16.8,10,0,COMMI,Brazil,1,Speedy Express,1997/3/13,11.93,4,Peacock,Margaret
21,Lyngbysild,8,Seafood,46,Spegesild,12,95,0,10466,1997/3/6,9.6,5,0,COMMI,Brazil,1,Speedy Express,1997/3/13,11.93,4,Peacock,Margaret
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10467,1997/3/6,3.6,28,0,MAGAA,Italy,2,United Package,1997/3/11,4.93,8,Callahan,Laura
11,Heli Süßwaren GmbH & Co. KG,3,Confections,25,NuNuCa Nuß-Nougat-Creme,14,76,0,10467,1997/3/6,11.2,12,0,MAGAA,Italy,2,United Package,1997/3/11,4.93,8,Callahan,Laura
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10468,1997/3/7,20.7,8,0,KOENE,Germany,3,Federal Shipping,1997/3/12,44.12,3,Leverling,Janet
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10468,1997/3/7,36.8,15,0,KOENE,Germany,3,Federal Shipping,1997/3/12,44.12,3,Leverling,Janet
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10469,1997/3/10,15.2,40,0.15,WHITC,USA,1,Speedy Express,1997/3/14,60.18,1,Davolio,Nancy
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10469,1997/3/10,13.9,35,0.15,WHITC,USA,1,Speedy Express,1997/3/14,60.18,1,Davolio,Nancy
20,Leka Trading,2,Condiments,44,Gula Malacca,19.45,27,0,10469,1997/3/10,15.5,2,0.15,WHITC,USA,1,Speedy Express,1997/3/14,60.18,1,Davolio,Nancy
7,"Pavlova, Ltd.",8,Seafood,18,Carnarvon Tigers,62.5,42,0,10470,1997/3/11,50,30,0,BONAP,France,2,United Package,1997/3/14,64.56,4,Peacock,Margaret
9,PB Knäckebröd AB,5,Grains/Cereals,23,Tunnbröd,9,61,0,10470,1997/3/11,7.2,15,0,BONAP,France,2,United Package,1997/3/14,64.56,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10470,1997/3/11,26.6,8,0,BONAP,France,2,United Package,1997/3/14,64.56,4,Peacock,Margaret
3,Grandma Kelly's Homestead,7,Produce,7,Uncle Bob's Organic Dried Pears,30,15,0,10471,1997/3/11,24,30,0,BSBEV,UK,3,Federal Shipping,1997/3/18,45.59,2,Fuller,Andrew
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10471,1997/3/11,30.4,20,0,BSBEV,UK,3,Federal Shipping,1997/3/18,45.59,2,Fuller,Andrew
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10472,1997/3/12,3.6,80,0.05,SEVES,UK,1,Speedy Express,1997/3/19,4.2,8,Callahan,Laura
24,"G'day, Mate",7,Produce,51,Manjimup Dried Apples,53,20,0,10472,1997/3/12,42.4,18,0,SEVES,UK,1,Speedy Express,1997/3/19,4.2,8,Callahan,Laura
15,Norske Meierier,4,Dairy Products,33,Geitost,2.5,112,0,10473,1997/3/13,2,12,0,ISLAT,UK,3,Federal Shipping,1997/3/21,16.37,1,Davolio,Nancy
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10473,1997/3/13,17.2,12,0,ISLAT,UK,3,Federal Shipping,1997/3/21,16.37,1,Davolio,Nancy
6,Mayumi's,7,Produce,14,Tofu,23.25,35,0,10474,1997/3/13,18.6,12,0,PERIC,Mexico,2,United Package,1997/3/21,83.49,5,Buchanan,Steven
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10474,1997/3/13,36.4,18,0,PERIC,Mexico,2,United Package,1997/3/21,83.49,5,Buchanan,Steven
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10474,1997/3/13,14.7,21,0,PERIC,Mexico,2,United Package,1997/3/21,83.49,5,Buchanan,Steven
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10474,1997/3/13,6.2,10,0,PERIC,Mexico,2,United Package,1997/3/21,83.49,5,Buchanan,Steven
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10475,1997/3/14,10,35,0.15,SUPRD,Belgium,1,Speedy Express,1997/4/4,68.52,9,Dodsworth,Anne
2,New Orleans Cajun Delights,2,Condiments,66,Louisiana Hot Spiced Okra,17,4,100,10475,1997/3/14,13.6,60,0.15,SUPRD,Belgium,1,Speedy Express,1997/4/4,68.52,9,Dodsworth,Anne
23,Karkki Oy,1,Beverages,76,Lakkalikööri,18,57,0,10475,1997/3/14,14.4,42,0.15,SUPRD,Belgium,1,Speedy Express,1997/4/4,68.52,9,Dodsworth,Anne
25,Ma Maison,6,Meat/Poultry,55,Pâté chinois,24,115,0,10476,1997/3/17,19.2,2,0.05,HILAA,Venezuela,3,Federal Shipping,1997/3/24,4.41,8,Callahan,Laura
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10476,1997/3/17,12,12,0,HILAA,Venezuela,3,Federal Shipping,1997/3/24,4.41,8,Callahan,Laura
8,"Specialty Biscuits, Ltd.",1,Beverages,1,Chai,18,39,0,10477,1997/3/17,14.4,15,0,PRINI,Portugal,2,United Package,1997/3/25,13.02,5,Buchanan,Steven
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10477,1997/3/17,8,21,0.25,PRINI,Portugal,2,United Package,1997/3/25,13.02,5,Buchanan,Steven
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10477,1997/3/17,14.4,20,0.25,PRINI,Portugal,2,United Package,1997/3/25,13.02,5,Buchanan,Steven
4,Tokyo Traders,8,Seafood,10,Ikura,31,31,0,10478,1997/3/18,24.8,20,0.05,VICTE,France,3,Federal Shipping,1997/3/26,4.81,2,Fuller,Andrew
18,Aux joyeux ecclésiastiques,1,Beverages,38,Côte de Blaye,263.5,17,0,10479,1997/3/19,210.8,30,0,RATTC,USA,3,Federal Shipping,1997/3/21,708.95,3,Leverling,Janet
24,"G'day, Mate",6,Meat/Poultry,53,Perth Pasties,32.8,0,0,10479,1997/3/19,26.2,28,0,RATTC,USA,3,Federal Shipping,1997/3/21,708.95,3,Leverling,Janet
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10479,1997/3/19,44,60,0,RATTC,USA,3,Federal Shipping,1997/3/21,708.95,3,Leverling,Janet
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10479,1997/3/19,26.6,30,0,RATTC,USA,3,Federal Shipping,1997/3/21,708.95,3,Leverling,Janet
22,Zaanse Snoepfabriek,3,Confections,47,Zaanse koeken,9.5,36,0,10480,1997/3/20,7.6,30,0,FOLIG,France,2,United Package,1997/3/24,1.35,6,Suyama,Michael
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10480,1997/3/20,44,12,0,FOLIG,France,2,United Package,1997/3/24,1.35,6,Suyama,Michael
23,Karkki Oy,3,Confections,49,Maxilaku,20,10,60,10481,1997/3/20,16,24,0,RICAR,Brazil,2,United Package,1997/3/25,64.33,8,Callahan,Laura
28,Gai pâturage,4,Dairy Products,60,Camembert Pierrot,34,19,0,10481,1997/3/20,27.2,40,0,RICAR,Brazil,2,United Package,1997/3/25,64.33,8,Callahan,Laura
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10482,1997/3/21,14.7,10,0,LAZYK,USA,3,Federal Shipping,1997/4/10,7.48,1,Davolio,Nancy
16,Bigfoot Breweries,1,Beverages,34,Sasquatch Ale,14,111,0,10483,1997/3/24,11.2,35,0.05,WHITC,USA,2,United Package,1997/4/25,15.28,7,King,Robert
12,Plutzer Lebensmittelgroßmärkte AG,2,Condiments,77,Original Frankfurter grüne Soße,13,32,0,10483,1997/3/24,10.4,30,0.05,WHITC,USA,2,United Package,1997/4/25,15.28,7,King,Robert
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10484,1997/3/24,8,14,0,BSBEV,UK,3,Federal Shipping,1997/4/1,6.88,3,Leverling,Janet
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10484,1997/3/24,14.7,10,0,BSBEV,UK,3,Federal Shipping,1997/4/1,6.88,3,Leverling,Janet
24,"G'day, Mate",7,Produce,51,Manjimup Dried Apples,53,20,0,10484,1997/3/24,42.4,3,0,BSBEV,UK,3,Federal Shipping,1997/4/1,6.88,3,Leverling,Janet
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10485,1997/3/25,15.2,20,0.1,LINOD,Venezuela,2,United Package,1997/3/31,64.45,4,Peacock,Margaret
1,Exotic Liquids,2,Condiments,3,Aniseed Syrup,10,13,70,10485,1997/3/25,8,20,0.1,LINOD,Venezuela,2,United Package,1997/3/31,64.45,4,Peacock,Margaret
25,Ma Maison,6,Meat/Poultry,55,Pâté chinois,24,115,0,10485,1997/3/25,19.2,30,0.1,LINOD,Venezuela,2,United Package,1997/3/31,64.45,4,Peacock,Margaret
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10485,1997/3/25,12,60,0.1,LINOD,Venezuela,2,United Package,1997/3/31,64.45,4,Peacock,Margaret
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10486,1997/3/26,16.8,5,0,HILAA,Venezuela,2,United Package,1997/4/2,30.53,1,Davolio,Nancy
24,"G'day, Mate",7,Produce,51,Manjimup Dried Apples,53,20,0,10486,1997/3/26,42.4,25,0,HILAA,Venezuela,2,United Package,1997/4/2,30.53,1,Davolio,Nancy
4,Tokyo Traders,7,Produce,74,Longlife Tofu,10,4,20,10486,1997/3/26,8,16,0,HILAA,Venezuela,2,United Package,1997/4/2,30.53,1,Davolio,Nancy
